2305.245445 27.856100 27.955099 9.848233 -8.500284 -9.836632 -4.732954
2312.246976 28.914732 28.894084 10.210661 -8.837216 -10.199464 -5.191385
2319.248506 29.998478 29.737983 10.602399 -9.156091 -10.584294 -5.779699
2326.250037 31.240364 30.780335 10.974052 -9.471279 -10.924285 -6.073809
2333.251568 32.367818 31.420685 11.293877 -9.786015 -11.247466 -6.714837
2340.253098 33.561675 32.939519 11.598332 -10.121851 -11.518020 -7.105343
2347.254629 34.934146 34.041613 11.976787 -10.441743 -11.985139 -7.728533
2354.256160 36.161108 35.054822 12.314057 -10.729399 -12.348005 -8.376157
2361.257690 37.320524 36.104636 12.746536 -10.997565 -12.667535 -8.723867
2368.259221 38.489239 36.941246 13.129109 -11.302354 -13.017352 -8.878503
2375.260752 39.218549 37.736704 13.497960 -11.504103 -13.432687 -10.137458
2382.262283 39.897537 38.346011 13.865471 -11.926004 -13.777080 -10.563206
2389.263813 40.655033 39.140397 14.163214 -12.284896 -14.283212 -11.095444
2396.265344 41.231076 39.583829 14.461244 -12.649785 -14.571368 -11.445495
